CalendarYear;YearMonthNumber;QuarterLabel;MonthYear;TerritoryGroup;Country;Region;ProductCategory;ProductSubcategory;IncomeGroup;AgeGroup;Gender;Occupation;HouseOwnerFlag;Revenue;Profit;UnitsSold;SalesOrderNumber;CustomerKey
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;55+;Male;Management;0;1870.67;738.42;1;SO001797;11248
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;55+;Male;Management;0;3378.35;1289.85;1;SO001798;11811
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;High Income;36-45;Female;Clerical;0;6644.58;2584.40;3;SO001799;11693
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Accessories;Helmets;High Income;36-45;Female;Clerical;0;39.04;23.95;1;SO001799;11693
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Accessories;Bottles and Cages;High Income;36-45;Female;Clerical;0;112.73;68.73;1;SO001799;11693
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;26-35;Female;Management;1;4792.00;2030.72;2;SO001800;11331
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Clothing;Jerseys;Middle Income;55+;Male;Manual;0;32.46;13.61;1;SO001801;11812
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Accessories;Bottles and Cages;High Income;55+;Male;Clerical;0;56.07;36.78;1;SO001802;11250
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;46-55;Female;Clerical;0;1183.40;443.14;1;SO001803;11692
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Accessories;Bottles and Cages;Middle Income;46-55;Female;Clerical;0;75.33;46.45;1;SO001803;11692
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Accessories;Bottles and Cages;Middle Income;46-55;Female;Clerical;0;146.94;93.78;3;SO001803;11692
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Bikes;Touring Bikes;High Income;55+;Male;Manual;0;1014.93;444.55;1;SO001804;11564
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Bikes;Touring Bikes;Low Income;55+;Male;Professional;0;2796.07;1075.22;1;SO001805;11229
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Accessories;Tires and Tubes;Low Income;55+;Male;Professional;0;69.36;42.95;1;SO001805;11229
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;55+;Male;Professional;1;2642.36;1134.63;1;SO001806;11554
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;46-55;Male;Skilled Manual;1;1084.59;477.74;1;SO001807;11081
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Accessories;Tires and Tubes;High Income;55+;Female;Skilled Manual;1;58.02;35.75;1;SO001808;11502
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Accessories;Tires and Tubes;Middle Income;55+;Female;Professional;1;60.03;37.02;1;SO001809;11476
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Touring Bikes;Low Income;55+;Female;Management;1;2930.62;1118.71;1;SO001810;11888
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;55+;Female;Professional;1;2144.65;866.31;1;SO001811;11410
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Handlebars;Middle Income;18-25;Male;Professional;1;106.40;36.88;1;SO001812;11342
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Touring Bikes;High Income;55+;Male;Manual;1;3047.67;1320.69;1;SO001813;11195
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;46-55;Female;Manual;0;703.29;289.16;1;SO001814;11086
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;High Income;26-35;Male;Professional;1;1498.65;588.67;1;SO001815;11741
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Accessories;Tires and Tubes;High Income;46-55;Female;Management;1;46.59;30.47;3;SO001816;11230
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Road Bikes;Middle Income;26-35;Male;Clerical;1;1674.44;658.26;1;SO001817;11584
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;46-55;Male;Professional;0;2448.24;1023.96;1;SO001818;11484
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;46-55;Male;Professional;0;2531.07;1110.65;1;SO001818;11484
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;46-55;Male;Professional;0;3764.66;1572.12;2;SO001818;11484
2013;201310;Q4;Oct 2013;Europe;France;France;Accessories;Tires and Tubes;Middle Income;55+;Female;Management;1;24.06;14.50;1;SO001819;11766
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Mountain Bikes;Middle Income;55+;Female;Management;1;2712.64;1099.34;1;SO001819;11766
2013;201310;Q4;Oct 2013;Europe;France;France;Components;Wheels;Low Income;55+;Male;Management;1;806.26;293.23;2;SO001820;11040
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Touring Bikes;Low Income;55+;Male;Management;1;5245.68;2128.61;2;SO001820;11040
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Touring Bikes;Low Income;55+;Male;Management;1;1754.83;778.05;1;SO001820;11040
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;26-35;Female;Skilled Manual;0;4290.78;1614.65;2;SO001821;11857
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;26-35;Female;Skilled Manual;0;863.27;385.43;1;SO001821;11857
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Touring Bikes;Low Income;55+;Female;Clerical;1;1922.84;739.55;1;SO001822;11816
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Components;Handlebars;Low Income;46-55;Male;Professional;0;872.68;328.98;2;SO001823;11382
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;46-55;Female;Manual;0;3707.48;1520.09;2;SO001824;11256
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;46-55;Female;Manual;0;2644.45;1116.13;1;SO001824;11256
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Road Bikes;High Income;26-35;Male;Management;1;1075.92;426.92;1;SO001825;11709
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Mountain Bikes;High Income;46-55;Female;Manual;0;5904.44;2406.88;2;SO001826;11339
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Accessories;Tires and Tubes;High Income;46-55;Female;Manual;0;49.46;29.85;1;SO001826;11339
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Road Bikes;High Income;46-55;Female;Clerical;0;1640.66;613.27;1;SO001827;11597
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Female;Clerical;1;2351.10;971.81;1;SO001828;11277
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Clerical;1;1480.59;608.55;1;SO001828;11277
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;Low Income;18-25;Male;Manual;0;87.38;34.50;1;SO001829;11462
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;46-55;Female;Clerical;0;6112.34;2519.74;2;SO001830;11712
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Road Bikes;Low Income;55+;Female;Clerical;0;2949.29;1123.35;1;SO001831;11806
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Mountain Bikes;Low Income;55+;Female;Clerical;0;1747.78;778.38;2;SO001831;11806
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Touring Bikes;Low Income;55+;Female;Clerical;0;2417.21;994.63;1;SO001831;11806
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;Low Income;26-35;Male;Clerical;1;3580.59;1578.31;3;SO001832;11887
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Clothing;Caps;Low Income;46-55;Male;Skilled Manual;1;24.38;10.35;1;SO001833;11666
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Clothing;Caps;Middle Income;18-25;Male;Manual;1;42.33;18.23;1;SO001834;11133
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Bikes;Touring Bikes;Middle Income;46-55;Female;Clerical;1;3488.07;1529.03;3;SO001835;11355
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Accessories;Bottles and Cages;Middle Income;46-55;Female;Clerical;1;13.74;8.16;1;SO001835;11355
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Handlebars;Middle Income;26-35;Female;Manual;1;270.69;84.59;1;SO001836;11678
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Touring Bikes;Middle Income;26-35;Male;Professional;0;2427.30;1005.97;1;SO001837;11709
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;Low Income;36-45;Male;Management;1;1939.04;852.82;1;SO001838;11471
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;Low Income;36-45;Male;Management;1;3345.28;1425.74;1;SO001838;11471
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Accessories;Bottles and Cages;Low Income;36-45;Male;Management;1;65.86;42.09;1;SO001838;11471
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Female;Clerical;0;2160.93;831.01;3;SO001839;11029
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Female;Clerical;0;2473.23;1076.01;1;SO001839;11029
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;46-55;Female;Management;0;2698.74;1006.43;1;SO001840;11772
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Middle Income;46-55;Female;Management;0;1698.07;707.62;1;SO001840;11772
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Middle Income;46-55;Female;Management;0;2635.50;1109.24;2;SO001840;11772
2013;201310;Q4;Oct 2013;North America;United States;Central;Clothing;Jerseys;Middle Income;55+;Female;Professional;1;175.94;68.00;2;SO001841;11844
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Road Bikes;Middle Income;55+;Female;Professional;1;2734.05;1164.78;1;SO001841;11844
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Touring Bikes;High Income;55+;Male;Skilled Manual;0;3372.15;1344.73;1;SO001842;11228
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Handlebars;Middle Income;55+;Male;Manual;1;44.67;16.85;1;SO001843;11597
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Middle Income;55+;Male;Manual;1;4322.28;1831.31;3;SO001843;11597
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Low Income;36-45;Male;Management;1;2630.52;979.40;1;SO001844;11511
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;46-55;Female;Manual;1;767.28;317.97;1;SO001845;11675
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Low Income;46-55;Female;Manual;1;3343.35;1249.66;1;SO001845;11675
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Clothing;Gloves;Low Income;46-55;Female;Manual;1;22.03;8.14;1;SO001845;11675
2013;201310;Q4;Oct 2013;Europe;France;France;Bikes;Touring Bikes;Low Income;55+;Male;Manual;0;3195.06;1322.27;1;SO001846;11738
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Clothing;Shorts;High Income;46-55;Male;Management;1;21.48;8.83;1;SO001847;11077
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Low Income;36-45;Female;Skilled Manual;1;7709.40;3034.92;3;SO001848;11460
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Handlebars;Low Income;36-45;Female;Skilled Manual;1;321.34;105.94;1;SO001848;11460
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;55+;Female;Management;0;6759.58;2655.83;2;SO001849;11376
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;55+;Male;Skilled Manual;0;5732.38;2416.88;2;SO001850;11076
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;55+;Male;Skilled Manual;0;1577.34;693.86;1;SO001850;11076
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Bikes;Mountain Bikes;Low Income;55+;Female;Clerical;1;1626.02;706.58;2;SO001851;11624
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Bikes;Touring Bikes;Low Income;55+;Female;Clerical;1;2444.29;955.63;1;SO001851;11624
2013;201310;Q4;Oct 2013;North America;United States;Central;Components;Wheels;Low Income;55+;Male;Skilled Manual;0;341.76;129.63;2;SO001852;11207
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;Middle Income;55+;Female;Management;1;26.32;11.15;1;SO001853;11009
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Bikes;Touring Bikes;Middle Income;55+;Female;Management;1;5138.25;2242.52;3;SO001853;11009
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;26-35;Male;Skilled Manual;1;5070.28;2242.78;2;SO001854;11168
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Male;Skilled Manual;1;2250.33;939.62;1;SO001854;11168
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Bikes;Touring Bikes;High Income;55+;Male;Skilled Manual;1;4891.12;2080.45;2;SO001855;11800
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;46-55;Female;Management;0;3171.98;1353.23;1;SO001856;11472
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;46-55;Female;Management;0;1512.00;663.38;1;SO001856;11472
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Road Bikes;Middle Income;46-55;Male;Manual;1;1027.65;427.28;1;SO001857;11573
2013;201310;Q4;Oct 2013;North America;United States;Central;Accessories;Helmets;Middle Income;46-55;Male;Manual;1;13.06;7.80;1;SO001857;11573
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Brakes;Low Income;55+;Male;Clerical;1;237.42;87.53;3;SO001858;11328
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;Middle Income;55+;Female;Skilled Manual;0;34.42;12.83;1;SO001859;11222
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Touring Bikes;Middle Income;55+;Female;Clerical;0;1794.35;672.24;1;SO001860;11781
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Accessories;Fenders;Middle Income;55+;Female;Clerical;0;85.89;52.28;1;SO001860;11781
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Clothing;Caps;Middle Income;55+;Female;Clerical;0;25.27;9.86;1;SO001860;11781
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Components;Brakes;Low Income;36-45;Female;Manual;0;448.85;161.77;1;SO001861;11764
2013;201310;Q4;Oct 2013;Europe;France;France;Clothing;Jerseys;High Income;46-55;Female;Management;0;61.57;23.55;1;SO001862;11867
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Male;Management;0;2607.32;1073.78;1;SO001863;11611
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Mountain Bikes;Middle Income;46-55;Male;Management;0;3126.61;1173.28;1;SO001863;11611
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Touring Bikes;Low Income;36-45;Female;Management;0;3041.66;1339.96;2;SO001864;11671
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Touring Bikes;Low Income;36-45;Female;Management;0;2444.54;1031.81;1;SO001864;11671
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Clothing;Gloves;High Income;46-55;Male;Manual;1;58.53;22.65;1;SO001865;11249
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;46-55;Male;Manual;1;3045.60;1277.98;3;SO001865;11249
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;High Income;46-55;Male;Manual;1;8666.46;3874.85;3;SO001865;11249
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;36-45;Female;Manual;0;6110.66;2355.05;2;SO001866;11318
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;36-45;Female;Clerical;1;2766.55;1232.49;1;SO001867;11246
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;26-35;Male;Clerical;0;2046.20;763.20;1;SO001868;11272
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Low Income;26-35;Female;Skilled Manual;0;5383.50;2294.68;2;SO001869;11266
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Touring Bikes;Middle Income;26-35;Female;Professional;0;1819.07;781.96;1;SO001870;11070
2013;201310;Q4;Oct 2013;North America;United States;Central;Clothing;Shorts;Middle Income;26-35;Female;Professional;0;64.14;25.04;1;SO001870;11070
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Components;Wheels;High Income;46-55;Male;Clerical;1;81.17;26.08;1;SO001871;11359
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Road Bikes;High Income;46-55;Male;Clerical;1;5189.28;2182.36;2;SO001871;11359
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Road Bikes;High Income;46-55;Male;Clerical;1;3383.36;1362.89;2;SO001871;11359
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Road Bikes;High Income;55+;Male;Manual;1;6756.18;3023.35;2;SO001872;11434
2013;201310;Q4;Oct 2013;North America;United States;Northeast;Bikes;Touring Bikes;High Income;55+;Male;Manual;1;1447.76;550.23;1;SO001872;11434
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Accessories;Helmets;High Income;55+;Female;Manual;0;127.08;80.61;3;SO001873;11101
2013;201310;Q4;Oct 2013;North America;United States;Central;Bikes;Mountain Bikes;Low Income;18-25;Male;Clerical;1;2640.89;1031.98;1;SO001874;11461
2013;201310;Q4;Oct 2013;Europe;United Kingdom;United Kingdom;Accessories;Fenders;Low Income;55+;Female;Manual;1;17.80;11.31;2;SO001875;11771
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Male;Skilled Manual;0;1784.15;742.36;1;SO001876;11176
2013;201310;Q4;Oct 2013;North America;United States;Northwest;Bikes;Touring Bikes;High Income;55+;Female;Skilled Manual;1;733.55;295.76;1;SO001877;11300
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Clothing;Shorts;Middle Income;46-55;Female;Skilled Manual;1;36.40;15.07;1;SO001878;11760
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Accessories;Helmets;Middle Income;55+;Female;Skilled Manual;1;56.17;34.67;1;SO001879;11835
2013;201310;Q4;Oct 2013;Pacific;Australia;Australia;Components;Brakes;Middle Income;55+;Female;Skilled Manual;1;367.57;118.62;1;SO001879;11835
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Accessories;Tires and Tubes;High Income;55+;Male;Professional;1;15.33;10.02;1;SO001880;11671
2013;201310;Q4;Oct 2013;North America;United States;Southeast;Bikes;Touring Bikes;High Income;55+;Male;Professional;1;4967.76;2191.60;2;SO001880;11671
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Bikes;Road Bikes;High Income;55+;Male;Management;1;6212.90;2626.04;2;SO001881;11251
2013;201310;Q4;Oct 2013;Europe;France;France;Accessories;Fenders;Middle Income;26-35;Male;Clerical;1;14.52;9.02;1;SO001882;11587
2013;201310;Q4;Oct 2013;Europe;Germany;Germany;Accessories;Helmets;High Income;55+;Female;Professional;1;71.34;42.04;1;SO001883;11133
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Clothing;Gloves;High Income;36-45;Female;Professional;0;60.36;23.48;1;SO001884;11426
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Bikes;Touring Bikes;High Income;36-45;Female;Professional;0;6289.72;2573.49;2;SO001884;11426
2013;201310;Q4;Oct 2013;North America;United States;Southwest;Components;Handlebars;High Income;36-45;Female;Professional;0;374.91;127.38;3;SO001884;11426
2013;201310;Q4;Oct 2013;North America;Canada;Canada;Bikes;Mountain Bikes;Middle Income;55+;Female;Clerical;0;1653.78;634.73;1;SO001885;11738
2013;201311;Q4;Nov 2013;North America;United States;Central;Components;Brakes;High Income;46-55;Male;Management;1;346.29;115.30;1;SO001886;11160
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Accessories;Tires and Tubes;Middle Income;55+;Male;Manual;0;52.13;31.91;1;SO001887;11019
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Clothing;Gloves;Middle Income;55+;Male;Manual;0;221.40;79.72;3;SO001887;11019
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;Low Income;55+;Male;Clerical;0;2133.92;914.71;1;SO001888;11014
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Clothing;Caps;Low Income;55+;Male;Clerical;0;171.50;64.82;2;SO001888;11014
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Accessories;Fenders;Middle Income;55+;Male;Skilled Manual;1;40.01;24.61;1;SO001889;11037
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Road Bikes;Middle Income;46-55;Female;Skilled Manual;1;2018.50;805.05;1;SO001890;11419
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;46-55;Female;Skilled Manual;1;2106.01;854.49;1;SO001890;11419
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Mountain Bikes;Middle Income;18-25;Male;Management;1;1924.90;739.86;1;SO001891;11600
2013;201311;Q4;Nov 2013;Europe;France;France;Components;Saddles;Low Income;26-35;Female;Skilled Manual;1;44.65;16.65;1;SO001892;11626
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;High Income;55+;Male;Clerical;0;1115.76;454.34;1;SO001893;11777
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Gloves;Low Income;55+;Male;Clerical;0;84.69;33.25;1;SO001894;11762
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;36-45;Female;Management;0;3350.11;1378.81;1;SO001895;11213
2013;201311;Q4;Nov 2013;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;36-45;Female;Manual;0;6017.50;2579.51;2;SO001896;11476
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Touring Bikes;Middle Income;46-55;Male;Management;1;1447.87;557.85;1;SO001897;11731
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Gloves;Middle Income;46-55;Male;Management;1;64.26;25.90;1;SO001897;11731
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Gloves;Middle Income;46-55;Male;Management;1;45.70;18.77;1;SO001897;11731
2013;201311;Q4;Nov 2013;North America;United States;Southeast;Bikes;Touring Bikes;High Income;46-55;Male;Skilled Manual;1;4993.62;1996.12;2;SO001898;11084
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Accessories;Fenders;High Income;46-55;Female;Manual;0;102.08;62.12;1;SO001899;11703
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Touring Bikes;High Income;46-55;Female;Manual;0;1729.42;731.99;1;SO001899;11703
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;36-45;Female;Professional;1;3415.22;1528.19;1;SO001900;11552
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;36-45;Male;Manual;0;2418.11;1012.16;1;SO001901;11438
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Clothing;Gloves;Middle Income;36-45;Male;Manual;0;25.62;9.99;1;SO001901;11438
2013;201311;Q4;Nov 2013;North America;United States;Central;Accessories;Helmets;Middle Income;55+;Female;Skilled Manual;1;6.34;3.90;1;SO001902;11243
2013;201311;Q4;Nov 2013;North America;United States;Central;Clothing;Caps;Middle Income;55+;Female;Skilled Manual;1;73.72;28.92;1;SO001902;11243
2013;201311;Q4;Nov 2013;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;46-55;Female;Manual;1;1898.56;813.45;2;SO001903;11468
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Management;0;2595.61;1021.62;1;SO001904;11236
2013;201311;Q4;Nov 2013;North America;Canada;Canada;Bikes;Road Bikes;Low Income;46-55;Female;Manual;1;2783.48;1122.25;1;SO001905;11586
2013;201311;Q4;Nov 2013;Europe;United Kingdom;United Kingdom;Accessories;Helmets;Low Income;46-55;Female;Management;0;21.84;14.08;1;SO001906;11445
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;36-45;Male;Skilled Manual;1;2440.98;1088.11;2;SO001907;11478
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;36-45;Male;Skilled Manual;1;2279.98;952.74;1;SO001907;11478
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;26-35;Male;Professional;0;5472.64;2352.27;2;SO001908;11066
2013;201311;Q4;Nov 2013;Europe;France;France;Bikes;Touring Bikes;Middle Income;36-45;Female;Manual;0;3330.45;1256.61;1;SO001909;11212
2013;201311;Q4;Nov 2013;Europe;France;France;Components;Brakes;Middle Income;36-45;Female;Manual;0;647.06;195.32;2;SO001909;11212
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Manual;0;5408.32;2182.13;2;SO001910;11202
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Clothing;Shorts;High Income;55+;Male;Manual;1;86.04;31.18;1;SO001911;11588
2013;201311;Q4;Nov 2013;Europe;Germany;Germany;Bikes;Road Bikes;High Income;55+;Male;Manual;1;3464.63;1435.22;1;SO001911;11588
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;46-55;Male;Clerical;1;1829.17;723.46;1;SO001912;11453
2013;201311;Q4;Nov 2013;Pacific;Australia;Australia;Bikes;Touring Bikes;Low Income;36-45;Male;Management;0;3583.64;1438.70;2;SO001913;11219
2013;201311;Q4;Nov 2013;Europe;France;France;Accessories;Bottles and Cages;Middle Income;36-45;Male;Skilled Manual;1;79.41;46.71;3;SO001914;11622
